25.89,-21.11,9.89,0.27,0.0
25.84,-21.18,9.88,0.23,0.0
7.73,-2.21,3.69,0.25,0.0
7.69,-2.23,3.68,0.25,0.0
7.67,-2.25,3.67,0.25,0.0
7.65,-2.27,3.67,0.25,0.0
7.67,-2.31,3.67,0.25,0.0
26.59,-20.72,10.02,0.12,0.0
26.38,-20.650000000000002,9.950000000000001,0.12,0.0
26.16,-20.59,9.88,0.13,0.0
25.96,-20.53,9.81,0.18,0.0
25.84,-20.54,9.77,0.23,0.0
25.96,-20.75,9.81,0.33,0.0
25.96,-20.85,9.81,0.38,0.0
25.96,-20.96,9.81,0.39,0.0
25.96,-21.07,9.81,0.4,0.0
25.96,-21.17,9.81,0.4,0.0
25.88,-21.21,9.78,0.27,0.0
7.73,-2.21,3.66,0.25,0.0
7.69,-2.23,3.65,0.25,0.0
7.67,-2.25,3.63,0.25,0.0
7.65,-2.27,3.63,0.25,0.0
7.67,-2.31,3.63,0.25,0.0
27.060000000000002,-20.76,10.07,0.12,0.0
26.84,-20.7,10.0,0.12,0.0
26.62,-20.63,9.92,0.12,0.0
26.41,-20.57,9.85,0.12,0.0
26.19,-20.51,9.78,0.12,0.0
25.990000000000002,-20.45,9.71,0.17,0.0
25.84,-20.44,9.67,0.23,0.0
25.96,-20.64,9.71,0.35000000000000003,0.0
25.96,-20.75,9.71,0.34,0.0
25.96,-20.85,9.71,0.37,0.0
25.96,-20.96,9.71,0.38,0.0
25.96,-21.07,9.71,0.38,0.0
25.96,-21.17,9.71,0.39,0.0
25.96,-21.28,9.71,0.4,0.0
7.73,-2.21,3.63,0.25,0.0
7.69,-2.23,3.62,0.25,0.0
7.67,-2.25,3.61,0.25,0.0
7.65,-2.27,3.61,0.25,0.0
7.67,-2.31,3.61,0.25,0.0
27.32,-20.740000000000002,10.040000000000001,0.13,0.0
27.09,-20.67,9.97,0.12,0.0
26.87,-20.61,9.9,0.12,0.0
26.650000000000002,-20.55,9.82,0.12,0.0
26.44,-20.490000000000002,9.75,0.12,0.0
26.22,-20.43,9.69,0.12,0.0
26.02,-20.37,9.620000000000001,0.16,0.0
25.84,-20.32,9.56,0.23,0.0
25.96,-20.53,9.6,0.34,0.0
25.96,-20.64,9.6,0.35000000000000003,0.0
25.96,-20.75,9.6,0.35000000000000003,0.0
25.96,-20.85,9.6,0.37,0.0
25.96,-20.96,9.6,0.36,0.0
25.96,-21.07,9.6,0.36,0.0
25.96,-21.17,9.6,0.37,0.0
25.96,-21.28,9.6,0.36,0.0
7.73,-2.21,3.59,0.25,0.0
7.69,-2.23,3.59,0.25,0.0
7.67,-2.25,3.58,0.25,0.0
7.65,-2.27,3.58,0.25,0.0
7.67,-2.31,3.58,0.25,0.0
27.82,-20.78,10.09,0.14,0.0
27.580000000000002,-20.72,10.02,0.14,0.0
27.35,-20.650000000000002,9.94,0.13,0.0
27.12,-20.59,9.870000000000001,0.12,0.0
26.900000000000002,-20.52,9.8,0.11,0.0
26.68,-20.46,9.73,0.11,0.0
26.47,-20.39,9.66,0.12,0.0
26.25,-20.34,9.59,0.12,0.0
26.04,-20.28,9.52,0.16,0.0
25.84,-20.23,9.450000000000001,0.22,0.0
25.96,-20.43,9.49,0.34,0.0
25.96,-20.53,9.49,0.36,0.0
25.96,-20.64,9.49,0.35000000000000003,0.0
25.96,-20.75,9.49,0.35000000000000003,0.0
25.96,-20.85,9.49,0.37,0.0
25.96,-20.96,9.49,0.37,0.0
25.96,-21.07,9.49,0.36,0.0
25.96,-21.17,9.49,0.36,0.0
25.96,-21.28,9.49,0.34,0.0
7.73,-2.21,3.5700000000000003,0.25,0.0
7.69,-2.23,3.5500000000000003,0.25,0.0
7.67,-2.25,3.5500000000000003,0.25,0.0
7.65,-2.27,3.5500000000000003,0.25,0.0
7.67,-2.31,3.5500000000000003,0.25,0.0
28.09,-20.76,10.06,0.14,0.0
27.85,-20.69,9.99,0.14,0.0
27.61,-20.63,9.91,0.14,0.0
27.38,-20.56,9.84,0.13,0.0
27.16,-20.5,9.77,0.12,0.0
26.93,-20.44,9.700000000000001,0.11,0.0
26.71,-20.38,9.63,0.11,0.0
26.5,-20.32,9.56,0.12,0.0
26.28,-20.26,9.49,0.12,0.0
26.07,-20.2,9.42,0.15,0.0
25.87,-20.14,9.36,0.21,0.0
25.84,-20.23,9.35,0.25,0.0
25.96,-20.43,9.39,0.4,0.0
25.96,-20.53,9.39,0.4,0.0
25.96,-20.64,9.39,0.38,0.0
25.96,-20.75,9.39,0.37,0.0
25.96,-20.85,9.39,0.38,0.0
25.96,-20.96,9.39,0.36,0.0
25.96,-21.07,9.39,0.36,0.0
25.96,-21.17,9.39,0.35000000000000003,0.0
25.96,-21.28,9.39,0.32,0.0
7.73,-2.21,3.54,0.25,0.0
7.69,-2.23,3.5300000000000002,0.25,0.0
7.67,-2.25,3.5300000000000002,0.25,0.0
7.65,-2.27,3.52,0.25,0.0
7.67,-2.31,3.52,0.25,0.0
28.37,-20.740000000000002,10.040000000000001,0.14,0.0
28.12,-20.67,9.96,0.14,0.0
27.88,-20.6,9.88,0.14,0.0
27.650000000000002,-20.54,9.81,0.14,0.0
27.41,-20.48,9.74,0.13,0.0
27.19,-20.41,9.67,0.11,0.0
26.96,-20.35,9.6,0.11,0.0
26.740000000000002,-20.29,9.53,0.11,0.0
26.53,-20.23,9.46,0.12,0.0
26.310000000000002,-20.17,9.39,0.12,0.0
26.1,-20.12,9.33,0.14,0.0
25.900000000000002,-20.05,9.26,0.2,0.0
25.84,-20.12,9.24,0.24,0.0
25.96,-20.32,9.28,0.42,0.0
25.96,-20.43,9.28,0.37,0.0
25.96,-20.53,9.28,0.4,0.0
25.96,-20.64,9.28,0.43,0.0
25.96,-20.75,9.28,0.41000000000000003,0.0
25.96,-20.85,9.28,0.39,0.0
25.96,-20.96,9.28,0.36,0.0
25.96,-21.07,9.28,0.34,0.0
25.96,-21.17,9.28,0.34,0.0
25.96,-21.28,9.28,0.33,0.0
7.73,-2.21,3.5100000000000002,0.25,0.0
7.69,-2.23,3.5,0.25,0.0
7.67,-2.25,3.5,0.25,0.0
7.65,-2.27,3.49,0.25,0.0
7.67,-2.31,3.5,0.25,0.0
28.900000000000002,-20.78,10.09,0.13,0.0
28.650000000000002,-20.71,10.01,0.14,0.0
28.400000000000002,-20.650000000000002,9.93,0.14,0.0
28.16,-20.580000000000002,9.86,0.14,0.0
27.92,-20.51,9.78,0.14,0.0
27.68,-20.45,9.71,0.14,0.0
27.45,-20.39,9.64,0.13,0.0
27.22,-20.32,9.56,0.12,0.0
26.990000000000002,-20.27,9.49,0.11,0.0
26.77,-20.21,9.43,0.11,0.0
26.560000000000002,-20.14,9.36,0.12,0.0
26.34,-20.09,9.290000000000001,0.12,0.0
26.13,-20.03,9.23,0.13,0.0
25.93,-19.98,9.16,0.19,0.0
25.84,-20.01,9.14,0.24,0.0
25.96,-20.22,9.17,0.39,0.0
25.96,-20.32,9.17,0.41000000000000003,0.0
25.96,-20.43,9.17,0.38,0.0
25.96,-20.53,9.17,0.4,0.0
25.96,-20.64,9.17,0.41000000000000003,0.0
25.96,-20.75,9.17,0.42,0.0
25.96,-20.85,9.17,0.4,0.0
25.96,-20.96,9.17,0.36,0.0
25.96,-21.07,9.17,0.32,0.0
25.96,-21.17,9.17,0.31,0.0
25.96,-21.28,9.17,0.34,0.0
7.73,-2.21,3.48,0.25,0.0
7.69,-2.23,3.47,0.25,0.0
7.67,-2.25,3.47,0.25,0.0
7.65,-2.27,3.46,0.25,0.0
7.67,-2.31,3.47,0.25,0.0
29.2,-20.76,10.06,0.14,0.0
28.94,-20.69,9.98,0.13,0.0
28.69,-20.62,9.9,0.14,0.0
28.44,-20.55,9.83,0.14,0.0
28.19,-20.490000000000002,9.75,0.14,0.0
27.95,-20.42,9.68,0.14,0.0
27.71,-20.36,9.6,0.14,0.0
27.48,-20.3,9.53,0.14,0.0
27.25,-20.23,9.46,0.12,0.0
27.03,-20.18,9.39,0.12,0.0
26.8,-20.12,9.33,0.11,0.0
26.59,-20.05,9.26,0.12,0.0
26.37,-20.0,9.19,0.12,0.0
26.16,-19.95,9.13,0.13,0.0
25.96,-19.89,9.07,0.18,0.0
25.84,-19.91,9.03,0.23,0.0
25.96,-20.11,9.07,0.37,0.0
25.96,-20.22,9.07,0.35000000000000003,0.0
25.96,-20.32,9.07,0.39,0.0
25.96,-20.43,9.07,0.4,0.0
25.96,-20.53,9.07,0.38,0.0
25.96,-20.64,9.07,0.38,0.0
25.96,-20.75,9.07,0.41000000000000003,0.0
25.96,-20.85,9.07,0.41000000000000003,0.0
25.96,-20.96,9.07,0.36,0.0
25.96,-21.07,9.07,0.33,0.0
25.96,-21.17,9.07,0.32,0.0
25.96,-21.28,9.07,0.36,0.0
7.73,-2.21,3.45,0.25,0.0
7.69,-2.23,3.44,0.25,0.0
7.67,-2.25,3.44,0.25,0.0
7.65,-2.27,3.43,0.25,0.0
7.67,-2.31,3.44,0.25,0.0
29.5,-20.73,10.03,0.12,0.0
29.240000000000002,-20.67,9.950000000000001,0.13,0.0
28.98,-20.6,9.870000000000001,0.13,0.0
28.72,-20.53,9.8,0.14,0.0
28.47,-20.46,9.72,0.14,0.0
28.23,-20.39,9.65,0.14,0.0
27.98,-20.34,9.57,0.15,0.0
27.75,-20.27,9.5,0.14,0.0
27.51,-20.21,9.43,0.14,0.0
27.28,-20.14,9.36,0.12,0.0
27.060000000000002,-20.09,9.290000000000001,0.12,0.0
26.84,-20.03,9.23,0.12,0.0
26.62,-19.98,9.16,0.12,0.0
26.400000000000002,-19.92,9.09,0.12,0.0
26.19,-19.86,9.03,0.12,0.0
25.98,-19.8,8.97,0.17,0.0
25.84,-19.8,8.92,0.23,0.0
25.96,-20.0,8.96,0.39,0.0
25.96,-20.11,8.96,0.38,0.0
25.96,-20.22,8.96,0.37,0.0
25.96,-20.32,8.96,0.36,0.0
25.96,-20.43,8.96,0.4,0.0
25.96,-20.53,8.96,0.38,0.0
25.96,-20.64,8.96,0.4,0.0
25.96,-20.75,8.96,0.36,0.0
25.96,-20.85,8.96,0.38,0.0
25.96,-20.96,8.96,0.39,0.0
25.96,-21.07,8.96,0.37,0.0
25.96,-21.17,8.96,0.33,0.0
25.96,-21.28,8.96,0.34,0.0
7.73,-2.21,3.42,0.25,0.0
7.69,-2.23,3.41,0.25,0.0
7.67,-2.25,3.41,0.25,0.0
7.65,-2.27,3.4,0.25,0.0
7.67,-2.31,3.41,0.25,0.0
30.09,-20.78,10.08,0.12,0.0
29.810000000000002,-20.71,10.0,0.13,0.0
29.54,-20.64,9.92,0.12,0.0
29.27,-20.57,9.84,0.12,0.0
29.01,-20.5,9.76,0.13,0.0
28.76,-20.44,9.69,0.14,0.0
28.51,-20.37,9.61,0.15,0.0
28.26,-20.3,9.540000000000001,0.15,0.0
28.02,-20.25,9.47,0.15,0.0
27.78,-20.18,9.4,0.14,0.0
27.55,-20.12,9.33,0.14,0.0
27.32,-20.05,9.26,0.13,0.0
27.09,-20.0,9.19,0.12,0.0
26.87,-19.95,9.120000000000001,0.12,0.0
26.650000000000002,-19.89,9.06,0.12,0.0
26.43,-19.82,9.0,0.13,0.0
26.22,-19.78,8.93,0.13,0.0
26.01,-19.73,8.870000000000001,0.17,0.0
25.84,-19.7,8.82,0.23,0.0
25.96,-19.89,8.85,0.42,0.0
25.96,-20.0,8.85,0.4,0.0
25.96,-20.11,8.85,0.38,0.0
25.96,-20.22,8.85,0.38,0.0
25.96,-20.32,8.85,0.38,0.0
25.96,-20.43,8.85,0.39,0.0
25.96,-20.53,8.85,0.41000000000000003,0.0
25.96,-20.64,8.85,0.43,0.0
25.96,-20.75,8.85,0.4,0.0
25.96,-20.85,8.85,0.4,0.0
25.96,-20.96,8.85,0.4,0.0
25.96,-21.07,8.85,0.38,0.0
25.96,-21.17,8.85,0.36,0.0
25.96,-21.28,8.85,0.37,0.0
7.73,-2.21,3.38,0.25,0.0
7.69,-2.23,3.38,0.25,0.0
7.67,-2.25,3.38,0.25,0.0
7.65,-2.27,3.37,0.25,0.0
7.67,-2.31,3.38,0.25,0.0
30.41,-20.76,10.05,0.12,0.0
30.12,-20.69,9.97,0.12,0.0
29.85,-20.62,9.89,0.13,0.0
29.580000000000002,-20.55,9.81,0.13,0.0
29.310000000000002,-20.48,9.73,0.13,0.0
29.05,-20.41,9.66,0.14,0.0
28.79,-20.35,9.58,0.15,0.0
28.54,-20.28,9.51,0.16,0.0
28.29,-20.22,9.43,0.15,0.0
28.05,-20.16,9.36,0.14,0.0
27.810000000000002,-20.09,9.290000000000001,0.14,0.0
27.580000000000002,-20.03,9.22,0.14,0.0
27.35,-19.98,9.16,0.12,0.0
27.12,-19.92,9.09,0.12,0.0
26.900000000000002,-19.86,9.02,0.12,0.0
26.68,-19.8,8.96,0.13,0.0
26.46,-19.75,8.9,0.14,0.0
26.25,-19.69,8.83,0.14,0.0
26.04,-19.64,8.77,0.16,0.0
25.84,-19.59,8.71,0.22,0.0
25.84,-19.7,8.71,0.27,0.0
25.96,-19.89,8.75,0.41000000000000003,0.0
25.96,-20.0,8.75,0.4,0.0
25.96,-20.11,8.75,0.4,0.0
25.96,-20.22,8.75,0.38,0.0
25.96,-20.32,8.75,0.39,0.0
25.96,-20.43,8.75,0.39,0.0
25.96,-20.53,8.75,0.41000000000000003,0.0
25.96,-20.64,8.75,0.42,0.0
25.96,-20.75,8.75,0.41000000000000003,0.0
25.96,-20.85,8.75,0.41000000000000003,0.0
25.96,-20.96,8.75,0.4,0.0
25.96,-21.07,8.75,0.37,0.0
25.96,-21.17,8.75,0.35000000000000003,0.0
25.96,-21.28,8.75,0.36,0.0
7.73,-2.21,3.36,0.25,0.0
7.69,-2.23,3.34,0.25,0.0
7.67,-2.25,3.34,0.25,0.0
7.65,-2.27,3.34,0.25,0.0
7.67,-2.31,3.34,0.25,0.0
30.73,-20.73,10.02,0.12,0.0
30.45,-20.66,9.94,0.12,0.0
30.16,-20.59,9.86,0.13,0.0
29.89,-20.52,9.78,0.14,0.0
29.62,-20.45,9.700000000000001,0.13,0.0
29.35,-20.38,9.620000000000001,0.13,0.0
29.09,-20.32,9.55,0.14,0.0
28.830000000000002,-20.25,9.47,0.16,0.0
28.580000000000002,-20.19,9.4,0.16,0.0
28.330000000000002,-20.13,9.33,0.15,0.0
28.09,-20.07,9.26,0.14,0.0
27.85,-20.01,9.19,0.14,0.0
27.61,-19.95,9.120000000000001,0.13,0.0
27.38,-19.89,9.05,0.12,0.0
27.150000000000002,-19.82,8.99,0.12,0.0
26.93,-19.77,8.92,0.12,0.0
26.71,-19.72,8.86,0.13,0.0
26.490000000000002,-19.66,8.8,0.14,0.0
26.28,-19.61,8.73,0.14,0.0
26.07,-19.55,8.67,0.16,0.0
25.87,-19.51,8.61,0.21,0.0
25.84,-19.59,8.61,0.26,0.0
25.96,-19.79,8.64,0.47000000000000003,0.0
25.96,-19.89,8.64,0.43,0.0
25.96,-20.0,8.64,0.43,0.0
25.96,-20.11,8.64,0.42,0.0
25.96,-20.22,8.64,0.39,0.0
25.96,-20.32,8.64,0.39,0.0
25.96,-20.43,8.64,0.4,0.0
25.96,-20.53,8.64,0.39,0.0
25.96,-20.64,8.64,0.4,0.0
25.96,-20.75,8.64,0.4,0.0
25.96,-20.85,8.64,0.4,0.0
25.96,-20.96,8.64,0.4,0.0
25.96,-21.07,8.64,0.39,0.0
25.96,-21.17,8.64,0.38,0.0
25.96,-21.28,8.64,0.38,0.0
7.73,-2.21,3.33,0.25,0.0
7.69,-2.23,3.3200000000000003,0.25,0.0
7.67,-2.25,3.3200000000000003,0.25,0.0
7.65,-2.27,3.3000000000000003,0.25,0.0
7.67,-2.31,3.3200000000000003,0.25,0.0
31.37,-20.78,10.08,0.12,0.0
31.07,-20.71,9.99,0.12,0.0
30.77,-20.64,9.91,0.12,0.0
30.490000000000002,-20.56,9.83,0.13,0.0
30.2,-20.490000000000002,9.75,0.13,0.0
29.93,-20.42,9.67,0.14,0.0
29.650000000000002,-20.36,9.59,0.13,0.0
29.39,-20.29,9.51,0.14,0.0
29.12,-20.22,9.44,0.14,0.0
28.87,-20.16,9.36,0.15,0.0
28.61,-20.1,9.290000000000001,0.15,0.0
28.36,-20.04,9.22,0.15,0.0
28.12,-19.97,9.15,0.14,0.0
27.88,-19.92,9.08,0.14,0.0
27.64,-19.86,9.02,0.13,0.0
27.41,-19.8,8.950000000000001,0.12,0.0
27.19,-19.73,8.88,0.12,0.0
26.96,-19.69,8.82,0.12,0.0
26.740000000000002,-19.63,8.76,0.13,0.0
26.52,-19.57,8.700000000000001,0.14,0.0
26.310000000000002,-19.52,8.64,0.14,0.0
26.1,-19.47,8.58,0.15,0.0
25.900000000000002,-19.42,8.52,0.2,0.0
25.84,-19.48,8.5,0.25,0.0
25.96,-19.68,8.540000000000001,0.47000000000000003,0.0
25.96,-19.79,8.540000000000001,0.47000000000000003,0.0
25.96,-19.89,8.540000000000001,0.46,0.0
25.96,-20.0,8.540000000000001,0.45,0.0
25.96,-20.11,8.540000000000001,0.45,0.0
25.96,-20.22,8.540000000000001,0.41000000000000003,0.0
25.96,-20.32,8.540000000000001,0.39,0.0
25.96,-20.43,8.540000000000001,0.4,0.0
25.96,-20.53,8.540000000000001,0.41000000000000003,0.0
25.96,-20.64,8.540000000000001,0.41000000000000003,0.0
25.96,-20.75,8.540000000000001,0.41000000000000003,0.0
25.96,-20.85,8.540000000000001,0.42,0.0
25.96,-20.96,8.540000000000001,0.42,0.0
25.96,-21.07,8.540000000000001,0.42,0.0
25.96,-21.17,8.540000000000001,0.42,0.0
25.96,-21.28,8.540000000000001,0.41000000000000003,0.0
7.73,-2.21,3.3000000000000003,0.25,0.0
7.69,-2.23,3.29,0.25,0.0
7.67,-2.25,3.29,0.25,0.0
7.65,-2.27,3.2800000000000002,0.25,0.0
7.67,-2.31,3.29,0.25,0.0
31.720000000000002,-20.76,10.05,0.14,0.0
31.41,-20.68,9.96,0.12,0.0
31.11,-20.61,9.88,0.12,0.0
30.82,-20.54,9.790000000000001,0.12,0.0
30.53,-20.47,9.71,0.13,0.0
30.240000000000002,-20.39,9.63,0.14,0.0
29.96,-20.32,9.55,0.14,0.0
29.69,-20.26,9.48,0.12,0.0
29.42,-20.2,9.4,0.14,0.0
29.16,-20.13,9.33,0.14,0.0
28.900000000000002,-20.07,9.26,0.14,0.0
28.650000000000002,-20.01,9.18,0.14,0.0
28.400000000000002,-19.94,9.11,0.15,0.0
28.150000000000002,-19.88,9.05,0.15,0.0
27.91,-19.82,8.98,0.14,0.0
27.68,-19.77,8.91,0.13,0.0
27.45,-19.71,8.85,0.12,0.0
27.22,-19.64,8.78,0.13,0.0
26.990000000000002,-19.6,8.72,0.12,0.0
26.77,-19.55,8.66,0.13,0.0
26.55,-19.48,8.6,0.14,0.0
26.34,-19.44,8.540000000000001,0.14,0.0
26.13,-19.39,8.48,0.14,0.0
25.92,-19.34,8.42,0.19,0.0
25.84,-19.38,8.39,0.25,0.0
25.96,-19.57,8.43,0.46,0.0
25.96,-19.68,8.43,0.43,0.0
25.96,-19.79,8.43,0.46,0.0
25.96,-19.89,8.43,0.45,0.0
25.96,-20.0,8.43,0.43,0.0
25.96,-20.11,8.43,0.43,0.0
25.96,-20.22,8.43,0.43,0.0
25.96,-20.32,8.43,0.42,0.0
25.96,-20.43,8.43,0.42,0.0
25.96,-20.53,8.43,0.43,0.0
25.96,-20.64,8.43,0.41000000000000003,0.0
25.96,-20.75,8.43,0.41000000000000003,0.0
25.96,-20.85,8.43,0.43,0.0
25.96,-20.96,8.43,0.43,0.0
25.96,-21.07,8.43,0.43,0.0
25.96,-21.17,8.43,0.43,0.0
25.96,-21.28,8.43,0.43,0.0
7.73,-2.21,3.27,0.25,0.0
7.69,-2.23,3.2600000000000002,0.25,0.0
7.67,-2.25,3.2600000000000002,0.25,0.0
7.65,-2.27,3.25,0.25,0.0
7.67,-2.31,3.2600000000000002,0.25,0.0
32.07,-20.73,10.02,0.14,0.0
31.76,-20.66,9.93,0.13,0.0
31.45,-20.580000000000002,9.84,0.12,0.0
31.150000000000002,-20.51,9.76,0.12,0.0
30.86,-20.44,9.68,0.12,0.0
30.57,-20.37,9.6,0.12,0.0
30.28,-20.3,9.52,0.13,0.0
30.0,-20.23,9.44,0.14,0.0
29.73,-20.17,9.370000000000001,0.13,0.0
29.46,-20.1,9.290000000000001,0.14,0.0
29.2,-20.04,9.22,0.14,0.0
28.94,-19.97,9.15,0.13,0.0
28.68,-19.91,9.08,0.13,0.0
28.43,-19.85,9.01,0.14,0.0
28.19,-19.79,8.94,0.14,0.0
27.95,-19.73,8.870000000000001,0.14,0.0
27.71,-19.68,8.81,0.13,0.0
27.48,-19.62,8.74,0.13,0.0
27.25,-19.57,8.68,0.13,0.0
27.02,-19.51,8.620000000000001,0.12,0.0
26.8,-19.46,8.56,0.12,0.0
26.59,-19.41,8.5,0.13,0.0
26.37,-19.35,8.44,0.14,0.0
26.16,-19.3,8.38,0.14,0.0
25.95,-19.25,8.32,0.18,0.0
25.84,-19.27,8.290000000000001,0.24,0.0
25.96,-19.47,8.32,0.4,0.0
25.96,-19.57,8.32,0.47000000000000003,0.0
25.96,-19.68,8.32,0.43,0.0
25.96,-19.79,8.32,0.43,0.0
25.96,-19.89,8.32,0.4,0.0
25.96,-20.0,8.32,0.4,0.0
25.96,-20.11,8.32,0.41000000000000003,0.0
25.96,-20.22,8.32,0.4,0.0
25.96,-20.32,8.32,0.47000000000000003,0.0
25.96,-20.43,8.32,0.45,0.0
25.96,-20.53,8.32,0.42,0.0
25.96,-20.64,8.32,0.41000000000000003,0.0
25.96,-20.75,8.32,0.39,0.0
25.96,-20.85,8.32,0.4,0.0
25.96,-20.96,8.32,0.43,0.0
25.96,-21.07,8.32,0.43,0.0
25.96,-21.17,8.32,0.42,0.0
25.96,-21.28,8.32,0.43,0.0
7.73,-2.21,3.24,0.25,0.0
7.69,-2.23,3.23,0.25,0.0
7.67,-2.25,3.23,0.25,0.0
7.65,-2.27,3.23,0.25,0.0
7.67,-2.31,3.23,0.25,0.0
32.77,-20.78,10.07,0.13,0.0
32.44,-20.71,9.98,0.13,0.0
32.11,-20.63,9.9,0.13,0.0
31.8,-20.55,9.81,0.13,0.0
31.5,-20.48,9.73,0.12,0.0
31.19,-20.41,9.64,0.12,0.0
30.900000000000002,-20.34,9.56,0.12,0.0
30.61,-20.27,9.48,0.12,0.0
30.32,-20.2,9.41,0.13,0.0
30.04,-20.14,9.33,0.14,0.0
29.77,-20.07,9.25,0.13,0.0
29.5,-20.01,9.18,0.13,0.0
29.23,-19.94,9.11,0.14,0.0
28.98,-19.88,9.040000000000001,0.13,0.0
28.72,-19.82,8.97,0.12,0.0
28.47,-19.76,8.9,0.12,0.0
28.22,-19.7,8.83,0.14,0.0
27.98,-19.64,8.77,0.14,0.0
27.740000000000002,-19.59,8.700000000000001,0.13,0.0
27.51,-19.53,8.64,0.13,0.0
27.28,-19.48,8.58,0.13,0.0
